Institute,Name,RollNumber,Branch,StartingYear,CurrentCourses,PastCoursesGrades
IIIT,Vihaan Nair,2021122,CB,2021,601;701;615;FF,702:6;OOPD:6;BML:7;DSA:5;615:5;ML:8;602:9;FF:5
IIIT,Pari Verma,2023589,CSE,2023,DSA;777;FF;802,601:6;802:7;602:7;ML:10;BML:10;615:6;DL:10
IIIT,Diya Malhotra,MT22259,ECE,2022,702;602,DSA:8;601:5;OOPD:8;701:6;615:10
IIIT,Shaurya Yadav,2023642,CSE,2023,777;DSA,701:10;601:9;702:7;OOPD:6;602:9;ML:8;801:6;FF:7
IIIT,Riya Sharma,MT23967,CB,2023,ML;602;DL,615:7;602:5;DL:7;DSA:6;ML:5;801:9;802:5;OOPD:7
IIIT,Sneha Saxena,2022451,SSH,2022,777;702;BML;701,601:8;801:6;777:7;BML:7;701:9;702:8;FF:5
IIIT,Riya Saxena,2022112,CB,2022,DL;777,615:8;OOPD:7;ML:7;702:5;777:5
IIIT,Pari Sharma,2022425,SSH,2022,615;FF;801,OOPD:5;FF:10;BML:7;777:5;602:5;615:10;702:9;802:5
IIIT,Sneha Kaur,2024955,SSH,2024,615;OOPD;702,701:5;801:8;777:7;702:5;DL:10;602:8
IIIT,Karan Kaur,MT24328,CB,2024,777;701;602;802,601:7;FF:7;OOPD:8;801:5
IIIT,Aditya Gupta,2022438,CSE,2022,701;601,601:7;BML:7;802:7;DSA:7;FF:9
IIIT,Sneha Gupta,2021345,SSH,2021,FF;DSA,DL:6;701:5;FF:7;DSA:5
IIIT,Amit Verma,2021883,CB,2021,OOPD;802;DL;DSA,702:5;DSA:6;601:10;615:5;802:9;DL:7;801:5
IIIT,Rohan Iyer,2021173,CSE,2021,FF;ML,DSA:6;615:6;OOPD:10;FF:10
IIIT,Pari Singh,2023900,ECE,2023,601;801;DSA,801:7;802:6;DL:10;601:10;FF:10;OOPD:9
IIIT,Rohan Desai,2021443,ECE,2021,702;701;801;601,DL:9;601:5;ML:5;602:5
IIIT,Sai Malhotra,2023843,CB,2023,602;801,DSA:6;601:9;615:6;801:5
IIIT,Ayaan Kaur,MT21136,SSH,2021,777;OOPD,FF:9;801:9;OOPD:8;702:6
IIIT,Prisha Das,MT21241,CSE,2021,801;DSA;701;702,602:7;ML:9;FF:6;801:6;BML:8;DL:7;DSA:7;802:6
IIIT,Anya Saxena,MT21612,SSH,2021,777;DSA;601,602:6;ML:8;601:10;701:10;802:10;DL:6
IIIT,Riya Kaur,MT21394,SSH,2021,777;DSA;OOPD;802,DSA:8;ML:7;FF:5;802:7;601:8;701:6;615:8
IIIT,Sai Kapoor,MT22658,CB,2022,DL;777,802:6;777:6;DSA:6;FF:8;OOPD:5;ML:10;702:6;615:5
IIIT,Vihaan Verma,2024602,ECE,2024,802;ML;615;801,615:8;OOPD:8;801:7;FF:5
IIIT,Sarthak Yadav,2022602,ECE,2022,802;615;601,ML:9;DSA:7;801:9;615:8
IIIT,Reyansh Kaur,2023287,ECE,2023,701;777;702;BML,801:5;DSA:6;602:7;701:10
IIIT,Pooja Malhotra,PhD21084,ECE,2021,777;DSA;801;701,802:7;DL:8;FF:10;601:7
IIIT,Simran Patel,MT22163,CSE,2022,701;FF;ML,OOPD:5;601:6;DL:10;FF:5;702:9
IIIT,Sneha Sharma,2021305,CB,2021,802;ML;701;DSA,DL:5;FF:6;802:6;DSA:6;701:7
IIIT,Prisha Bhatia,PhD24168,ECE,2024,OOPD;702;602;701,ML:5;602:9;777:7;702:8
IIIT,Sai Yadav,MT21610,SSH,2021,ML;615;602;701,801:6;615:7;802:8;DSA:8;ML:7
IIIT,Myra Singh,MT23093,CSE,2023,FF;777,701:10;702:7;601:6;602:6;777:10;801:6
IIIT,Diya Iyer,2022402,ECE,2022,601;801;702;602,ML:7;DL:5;601:8;801:8;702:9;615:7
IIIT,Amit Chopra,MT21518,CB,2021,777;BML;601,601:7;615:5;OOPD:7;ML:8;801:6;DL:6;DSA:8
IIIT,Diya Jain,MT23869,CB,2023,602;702;BML;615,801:8;OOPD:5;602:10;777:10;615:7;701:7
IIIT,Prisha Verma,2022341,SSH,2022,601;777;OOPD,615:5;OOPD:5;DSA:5;701:8
IIIT,Anjali Yadav,2023221,ECE,2023,602;615;ML,ML:7;OOPD:7;601:7;701:6;DSA:7
IIIT,Pari Saxena,2021010,CB,2021,DSA;702;FF;OOPD,BML:6;801:7;615:8;ML:6
IIIT,Reyansh Iyer,MT23527,CSE,2023,777;ML;FF;DSA,DL:7;701:5;601:8;802:6;615:7;777:8
IIIT,Anya Gupta,2024005,SSH,2024,701;DSA,615:6;801:8;BML:6;702:7;601:6;602:8;DSA:9
IIIT,Sarthak Bhatia,MT22424,ECE,2022,802;BML,777:8;FF:5;DSA:5;ML:7
IIIT,Krishna Khanna,MT22516,ECE,2022,FF;BML,FF:5;777:10;OOPD:9;BML:10
IIIT,Shaurya Agarwal,2024581,CB,2024,777;602;802,702:7;802:9;777:8;DL:9;BML:9;FF:6
IIIT,Sneha Yadav,2021529,CSE,2021,DL;702,602:7;702:8;DSA:5;615:8
IIIT,Rahul Sharma,MT24786,CB,2024,702;801;DSA;OOPD,801:7;DSA:5;BML:7;DL:8;602:6;OOPD:5
IIIT,Vivaan Mishra,MT22495,ECE,2022,601;602;OOPD;DL,OOPD:8;801:5;777:5;702:8
IIIT,Aditya Sharma,2023224,CSE,2023,602;601;615,702:8;801:5;701:6;DSA:6;DL:8;802:8
IIIT,Ishaan Agarwal,MT24006,CB,2024,602;801,777:5;602:7;FF:9;701:7;801:8;615:6;802:7;702:6
IIIT,Simran Kapoor,PhD22474,CB,2022,DSA;801,802:7;DL:10;BML:6;OOPD:8;FF:7;602:7
IIIT,Sneha Chopra,MT22693,SSH,2022,801;BML;615;FF,DSA:7;802:10;ML:10;701:5;OOPD:10;702:8;FF:9;801:7
IIIT,Sneha Agarwal,MT24196,SSH,2024,BML;DL;701,OOPD:6;ML:7;615:6;DSA:9;DL:8;801:5;601:9
IIIT,Amit Nair,MT22771,CB,2022,777;ML;601,802:8;602:8;BML:7;701:7;601:7;DSA:10;FF:6;OOPD:10
IIIT,Sneha Pandey,2024868,CB,2024,BML;601;777;801,701:7;OOPD:7;DSA:6;802:8;702:8;601:5
IIIT,Ishaan Bhatia,MT21238,CSE,2021,701;801,802:5;602:8;ML:6;777:6;DSA:8
IIIT,Rahul Malhotra,2021865,ECE,2021,DL;777,DL:9;615:9;802:5;FF:9;601:5;OOPD:6;702:6;ML:10
IIIT,Simran Pandey,MT24452,SSH,2024,DSA;801;615;BML,801:8;702:8;BML:7;DL:9
IIIT,Ishaan Bhatia,2022444,ECE,2022,BML;801;FF;802,DSA:5;615:7;777:5;702:10;DL:8;ML:8
IIIT,Amit Malhotra,2021800,ECE,2021,BML;802;777;701,ML:5;DL:7;801:5;OOPD:7;802:5;701:7;702:7
IIIT,Vivaan Malhotra,2023142,SSH,2023,801;DSA;ML;701,802:10;777:10;FF:7;ML:7
IIIT,Aditi Mehta,2021473,SSH,2021,615;702;601;801,701:8;BML:7;DSA:8;601:8;615:8;DL:5
IIIT,Diya Das,MT21315,SSH,2021,701;601;ML,777:6;OOPD:9;701:5;801:5;DSA:8;602:10
IIIT,Simran Mishra,2023588,SSH,2023,615;DSA;BML;ML,FF:6;802:9;701:6;702:5
IIIT,Diya Yadav,MT23437,ECE,2023,802;602,615:7;OOPD:8;DSA:8;701:6
IIIT,Vivaan Joshi,2024131,SSH,2024,802;701;DL,601:9;602:10;BML:7;OOPD:8;615:6;ML:6;DL:5;801:5
IIIT,Sumit Khanna,MT22295,CB,2022,FF;ML,ML:7;602:6;701:9;DSA:7;601:8;BML:5;FF:7;777:5
IIIT,Anjali Jain,2022487,CB,2022,OOPD;601;801;FF,FF:10;801:6;601:9;OOPD:6
IIIT,Riya Singh,2023486,ECE,2023,777;615;BML,OOPD:7;DSA:7;702:9;601:6
IIIT,Pari Nair,2024255,CB,2024,OOPD;615;801;601,702:7;ML:8;601:7;802:6
IIIT,Aarav Jain,2022157,ECE,2022,701;ML;602,702:7;OOPD:9;601:5;701:10;615:6;FF:6
IIIT,Arjun Gupta,MT24417,CB,2024,BML;802;DL,OOPD:7;DSA:8;702:8;601:10;777:7;FF:7;602:8
IIIT,Arjun Mehta,MT21025,CB,2021,802;DL,801:7;615:5;FF:8;601:8
IIIT,Neha Iyer,MT23706,SSH,2023,BML;602,802:8;DL:7;BML:10;ML:6;DSA:7;801:7;702:5;777:9
IIIT,Aditi Gupta,MT23516,ECE,2023,802;601;602;DL,802:6;615:10;BML:6;601:5;701:7;801:7;777:6
IIIT,Diya Joshi,MT23194,ECE,2023,615;BML,802:7;601:10;DL:6;777:5;OOPD:7;702:7;DSA:7;FF:10
IIIT,Rohan Singh,MT21119,CB,2021,602;801;615,615:6;OOPD:10;ML:10;702:8
IIIT,Ishaan Singh,2022793,CB,2022,777;DL;BML;702,801:9;BML:10;DSA:8;615:10;777:5;601:7;802:6
IIIT,Rahul Das,MT21001,SSH,2021,801;BML,777:6;OOPD:6;701:9;FF:5;802:7
IIIT,Aditya Mehta,MT21159,CSE,2021,615;DL;702;BML,FF:6;802:6;602:6;DL:10;615:5
IIIT,Prisha Malhotra,MT21473,CSE,2021,802;DL;FF;BML,701:6;601:5;801:7;FF:10;DSA:8;802:8
IIIT,Aditi Sharma,MT23598,CB,2023,FF;DL,602:5;601:8;801:6;701:8;DL:5;802:9;BML:5;615:10
IIIT,Neha Yadav,MT23585,CSE,2023,602;ML;615,ML:7;777:7;802:6;DL:5;801:8;OOPD:7;602:10;BML:6
IIIT,Prisha Patel,2024633,CB,2024,DL;702;777;601,601:6;DL:10;DSA:7;OOPD:5;ML:8;FF:10;602:7
IIIT,Anjali Sharma,2022555,ECE,2022,702;ML,OOPD:8;702:7;601:8;802:6;DSA:9;ML:5;FF:5
IIIT,Krishna Singh,MT23930,ECE,2023,701;615;ML;FF,701:7;801:6;FF:8;777:5
IIIT,Ayaan Sharma,MT21763,SSH,2021,801;601;DL;702,602:5;ML:7;OOPD:6;802:7;601:6;FF:8;DL:6;702:6
IIIT,Amit Chopra,MT24529,CB,2024,701;ML,777:5;BML:9;615:7;FF:8;DL:9
IIIT,Prisha Mishra,2024798,ECE,2024,701;615,701:7;ML:6;FF:6;DSA:10;615:6;702:8;BML:7;602:9
IIIT,Myra Sharma,MT23135,ECE,2023,FF;777;DSA,DSA:6;601:8;702:6;602:9;FF:7
IIIT,Ayaan Das,MT21161,ECE,2021,BML;FF;701,DL:5;602:7;DSA:6;ML:8
IIIT,Aditi Patel,MT22692,CSE,2022,802;615;BML;801,802:5;DSA:9;601:5;615:9;701:8;ML:7
IIIT,Anjali Kapoor,2024706,SSH,2024,DSA;ML;702,602:8;ML:6;615:8;801:5;BML:10;802:9;DL:5;777:7
IIIT,Riya Saxena,2023012,SSH,2023,DSA;ML;702;BML,DL:5;BML:5;701:5;615:8;DSA:5;601:8;602:5
IIIT,Myra Yadav,MT22590,ECE,2022,ML;DL;801;DSA,DSA:8;601:7;ML:5;702:6;OOPD:8;701:9;801:5
IIIT,Prisha Chopra,MT24807,CB,2024,FF;801;702,777:9;DSA:6;701:8;615:10;ML:10;601:6;702:7
IIIT,Aditya Joshi,2024055,ECE,2024,777;702,DSA:7;BML:10;801:6;ML:9;802:9;OOPD:8;777:5;615:7
IIIT,Diya Agarwal,MT21532,SSH,2021,OOPD;601;777;615,777:5;BML:7;615:8;ML:6;DSA:10;601:8;602:9;DL:9
IIIT,Diya Patel,MT24236,ECE,2024,702;OOPD;DL;601,801:9;BML:5;ML:8;802:6;601:7;702:7
IIIT,Pari Kumar,MT23645,CB,2023,DL;615;DSA,FF:7;601:6;ML:6;615:8;DSA:9;602:7;701:7;777:9
IIIT,Reyansh Agarwal,2024834,CB,2024,602;ML;FF,702:6;DL:7;DSA:6;601:9;801:7
IIIT,Arjun Mishra,2024733,CSE,2024,FF;BML;601,702:9;DL:7;601:6;FF:7;777:9
IIIT,Neha Nair,MT21068,CB,2021,801;FF;OOPD,601:9;602:7;615:8;777:5;DL:7
IIIT,Amit Mishra,2023099,CB,2023,OOPD;615,DL:7;615:5;DSA:7;701:8;777:9;702:7;OOPD:8;602:8
IIIT,Sumit Singh,PhD24865,CB,2024,FF;ML;777;802,DSA:7;801:6;OOPD:6;DL:10;702:6;615:7;602:6
IIIT,Vihaan Kumar,PhD22138,CB,2022,615;DSA;DL,BML:6;DSA:10;615:9;OOPD:9
IIIT,Aarav Jain,MT24910,CSE,2024,802;ML,777:10;801:6;BML:8;701:7;615:10;ML:5;802:5
IIIT,Ananya Saxena,2021670,SSH,2021,702;615;BML,OOPD:6;BML:6;ML:5;702:6;DL:8
IIIT,Vikram Joshi,2024444,CSE,2024,702;602;802;801,701:5;ML:9;DL:7;615:10;BML:5
IIIT,Pooja Mehta,2021632,CB,2021,702;615,FF:7;701:9;702:6;802:6;777:6;601:5;DL:5
IIIT,Vikram Sharma,MT23860,CB,2023,801;FF;701;BML,ML:8;701:6;DL:5;802:7
IIIT,Sai Jain,MT23162,ECE,2023,615;DL;BML,601:6;OOPD:8;701:10;602:8;ML:7;702:8;801:8
IIIT,Ishaan Patel,MT23556,CSE,2023,801;615,802:7;DL:7;DSA:5;FF:10;615:8
IIIT,Ananya Joshi,2024427,SSH,2024,802;702;DSA;801,OOPD:7;FF:7;702:8;802:7;ML:7
IIIT,Saanvi Verma,2021819,CSE,2021,702;OOPD,701:8;615:8;ML:10;FF:7;601:8;DL:7;801:9
IIIT,Myra Mehta,PhD23491,CSE,2023,701;OOPD;702;BML,DSA:10;602:8;777:5;615:6;ML:6;702:6;601:10
IIIT,Anjali Kaur,MT22134,SSH,2022,ML;602;801;702,801:5;ML:6;701:9;602:5;777:7;BML:8;601:7;702:7
IIIT,Kavya Khanna,MT22274,SSH,2022,ML;FF;601,777:9;FF:7;615:6;802:8
IIIT,Riya Sharma,MT22500,CSE,2022,BML;702,ML:10;OOPD:7;615:10;801:9;777:9;FF:10
IIIT,Ishaan Patel,MT22429,ECE,2022,FF;BML;602,FF:10;DL:5;615:5;601:5;701:5
IIIT,Aarav Iyer,MT21091,CSE,2021,701;BML;802,601:9;DSA:7;602:6;615:9;702:6;777:7;OOPD:5;BML:7
IIIT,Pooja Kumar,2024992,ECE,2024,DL;615,802:6;FF:6;801:7;702:9;615:7;602:10
IIIT,Atharv Singh,MT21176,CB,2021,OOPD;601;701,BML:6;601:5;777:7;DSA:7
IIIT,Sumit Chopra,MT22680,SSH,2022,615;602,777:6;802:7;601:6;801:10
IIIT,Sai Bhatia,2021451,CB,2021,DL;602,DSA:8;777:5;701:8;601:5
IIIT,Shaurya Mehta,2024068,ECE,2024,615;602,DL:7;602:7;601:8;777:9;OOPD:6;BML:8
IIIT,Vikram Reddy,2021477,SSH,2021,615;702,FF:6;615:8;DL:5;701:6
IIIT,Prisha Agarwal,MT21411,ECE,2021,602;801;FF;DSA,701:8;BML:7;801:6;601:6;702:8;DSA:7
IIIT,Sneha Bhatia,MT21206,CB,2021,DL;602;601;FF,ML:6;DSA:10;702:8;BML:7;601:8;602:5;FF:8
IIIT,Riya Pandey,MT22339,SSH,2022,802;702;FF,802:5;777:7;DL:6;602:9;BML:6;615:8;ML:7
IIIT,Simran Desai,MT24930,CB,2024,601;DSA,BML:8;701:7;802:7;DL:7
IIIT,Rahul Gupta,2024071,SSH,2024,ML;702,615:6;OOPD:8;ML:8;DSA:7;777:7;BML:5;702:5;602:5
IIIT,Atharv Sharma,2023192,ECE,2023,701;702,DSA:5;615:6;601:5;OOPD:6;701:9;801:9;602:6;BML:7
IIIT,Diya Saxena,MT21866,SSH,2021,DSA;802,602:5;802:7;FF:9;701:7;777:10;DSA:7
IIIT,Rohan Das,2022939,SSH,2022,615;OOPD,601:10;DL:5;701:9;BML:8;DSA:9;801:8
IIIT,Vivaan Mehta,MT24891,CB,2024,801;702;FF,601:6;777:8;702:9;802:8;FF:8;DL:8
IIIT,Sumit Iyer,2021767,CSE,2021,DSA;615;BML;701,615:6;702:8;OOPD:5;BML:5;601:7;777:5;802:5
IIIT,Simran Jain,PhD24094,SSH,2024,701;ML;777;615,DL:8;702:10;777:7;601:6;701:10;OOPD:5;615:7
IIIT,Rohan Jain,2021722,ECE,2021,OOPD;601;DL;FF,BML:5;777:5;DL:5;601:10
IIIT,Reyansh Malhotra,MT23462,CSE,2023,DSA;BML,701:6;BML:5;602:6;OOPD:7;DSA:8;777:5;DL:6
IIIT,Diya Jain,PhD21936,ECE,2021,DL;602;801,615:7;601:5;DL:7;OOPD:10;ML:10;BML:5
IIIT,Vikram Mishra,2022222,CB,2022,602;777;801;ML,801:9;601:6;777:7;615:6;OOPD:8
IIIT,Vihaan Kaur,2021982,CB,2021,615;601;702,DSA:5;BML:7;801:6;615:7;DL:7
IIIT,Pooja Mishra,MT22943,CB,2022,DL;BML;601;FF,FF:10;802:5;801:9;DL:9;ML:7
IIIT,Riya Saxena,MT23885,ECE,2023,OOPD;701;BML;DSA,OOPD:9;DL:5;801:5;802:7;702:6;615:6
IIIT,Ananya Das,2022584,SSH,2022,DSA;601;FF,777:7;BML:8;701:5;FF:7;602:8;DSA:5;802:6
IIIT,Myra Verma,PhD22923,ECE,2022,802;801;DL,601:6;BML:9;701:8;ML:9;801:6;702:6
IIIT,Sneha Rao,MT24009,SSH,2024,DSA;602,DL:6;BML:7;FF:8;DSA:6
IIIT,Sumit Kapoor,2022677,SSH,2022,802;ML;DSA;602,615:8;ML:10;602:9;702:5;802:10
IIIT,Sai Khanna,2023440,CSE,2023,602;DL,BML:8;DSA:8;601:10;777:7
IIIT,Pooja Gupta,2022534,CSE,2022,777;BML;702;602,FF:6;701:5;702:9;DL:7
IIIT,Sai Verma,2021856,CSE,2021,OOPD;DSA,601:6;702:6;802:8;801:7;777:8;602:8;OOPD:5;701:8
IIIT,Pari Gupta,2021414,SSH,2021,DSA;801,701:5;601:9;702:5;FF:8;ML:5;615:9
IIIT,Prisha Mishra,PhD23551,SSH,2023,FF;802;DSA,FF:6;DL:5;ML:9;602:8;615:9
IIIT,Simran Gupta,2024654,ECE,2024,FF;DL;602;ML,702:5;777:9;ML:10;OOPD:10
IIIT,Neha Chopra,MT23401,CSE,2023,701;BML;OOPD;FF,777:10;OOPD:8;ML:5;602:7
IIIT,Ananya Khanna,2022021,CB,2022,702;DSA;701,DSA:7;BML:5;ML:7;601:7;OOPD:8;615:7;FF:8;701:7
IIIT,Ananya Agarwal,MT22536,CSE,2022,777;601;ML;BML,701:8;702:10;DL:5;DSA:5;801:6;615:6
IIIT,Sarthak Pandey,2023223,SSH,2023,BML;602;FF;701,ML:8;FF:10;802:8;777:5;701:9;DL:10;702:5
IIIT,Shaurya Nair,MT23082,CSE,2023,777;701;DSA;801,801:8;602:8;802:8;ML:6
IIIT,Shaurya Desai,MT23239,SSH,2023,ML;601;701;801,OOPD:8;FF:6;DSA:7;BML:5;615:8;701:5;ML:7;777:8
IIIT,Riya Agarwal,2023413,CSE,2023,OOPD;777;ML,777:8;OOPD:7;602:10;601:8;ML:9;801:7;DSA:7
IIIT,Ayaan Chopra,2022013,CB,2022,ML;701;615;601,ML:8;615:7;DSA:5;701:6;BML:10;601:5;777:10;DL:5
IIIT,Pooja Yadav,2023467,SSH,2023,601;802;DSA;615,DSA:5;ML:5;602:8;777:6;DL:6;701:7
IIIT,Anjali Reddy,2023406,SSH,2023,777;OOPD,802:5;OOPD:6;BML:6;777:6
IIIT,Pari Sharma,2021107,ECE,2021,602;777;801,ML:5;701:8;702:5;FF:5
IIIT,Aditi Singh,2022192,SSH,2022,ML;601;801;BML,OOPD:8;702:7;DL:5;801:7;802:8;615:7
IIIT,Diya Yadav,MT21874,SSH,2021,702;615;777,777:8;DSA:7;DL:6;OOPD:6;BML:10;615:8;801:8;701:6
IIIT,Sneha Desai,PhD23755,SSH,2023,BML;701,777:9;615:5;DSA:8;FF:6;ML:6;DL:8
IIIT,Simran Verma,MT22816,SSH,2022,802;FF;601,777:10;801:5;OOPD:7;DL:8;DSA:7
IIIT,Riya Chopra,MT21519,ECE,2021,802;777;602,601:9;602:5;OOPD:8;DSA:7;ML:6;802:5;801:7;DL:6
IIIT,Atharv Agarwal,2021244,CSE,2021,602;DL;ML,801:7;615:5;701:10;702:5;777:5;DL:5;802:8;601:6
IIIT,Anya Mishra,2022112,CB,2022,DSA;DL;615,801:8;602:10;FF:7;701:9
IIIT,Arjun Iyer,MT21333,CSE,2021,DL;802;601;OOPD,ML:10;601:6;DL:6;BML:8;615:7
IIIT,Rohan Bhatia,MT22573,SSH,2022,701;702;DSA;802,802:9;DSA:7;OOPD:8;601:7
IIIT,Riya Mehta,2022578,ECE,2022,701;DSA;802;801,OOPD:9;801:8;DSA:9;702:9;601:10;777:9;ML:7;DL:7
IIIT,Aditi Chopra,2023148,ECE,2023,602;702,ML:8;DSA:7;702:6;777:6;802:6;601:6;BML:9;615:8
IIIT,Anya Yadav,MT24202,SSH,2024,602;ML;OOPD;615,BML:7;DL:10;DSA:7;702:8;ML:8;701:6;FF:7
IIIT,Aarav Mishra,MT21598,CB,2021,601;701;702,DSA:6;DL:6;702:6;602:10
IIIT,Vikram Jain,2023424,CB,2023,802;DL;601,ML:8;BML:8;DL:8;777:8;701:6;801:9
IIIT,Ishaan Desai,MT21592,SSH,2021,702;701;FF;ML,602:6;802:6;701:5;702:5;DL:6;OOPD:5
IIIT,Sai Verma,2024950,CSE,2024,601;801;FF;802,DL:9;602:8;777:10;601:6;ML:8;FF:6;701:5
IIIT,Vikram Khanna,PhD21291,SSH,2021,701;OOPD;ML,601:7;DL:6;802:6;777:8;701:7;702:5;801:5
IIIT,Kavya Singh,2024183,SSH,2024,BML;702,OOPD:8;602:6;702:8;777:6;801:8;802:6
IIIT,Aditi Desai,2022691,CB,2022,OOPD;ML,615:9;DSA:6;701:10;702:9;FF:7
IIIT,Rahul Yadav,2024995,CB,2024,602;BML;777;615,615:10;702:9;802:5;OOPD:10;601:9;DL:5;DSA:6;801:5
IIIT,Anya Verma,2023077,CB,2023,801;DL;BML;602,DL:6;802:7;DSA:7;BML:9
IIIT,Diya Sharma,2024171,SSH,2024,801;ML,BML:6;802:6;701:8;601:6
IIIT,Vikram Iyer,2024211,SSH,2024,602;BML;777,701:10;ML:7;DL:10;FF:5;702:7;601:10;BML:9;615:7
IIIT,Vikram Reddy,2023942,ECE,2023,FF;DL;702;OOPD,DSA:10;701:10;BML:5;FF:6;615:6;602:8;801:8
IIIT,Sneha Mishra,2023709,SSH,2023,601;BML;777,DL:5;615:9;702:6;602:8;OOPD:8;BML:6;801:6;ML:5
IIIT,Sumit Saxena,MT24098,CB,2024,701;702;DL;777,601:9;DSA:9;ML:7;801:7;701:5;OOPD:10
IIIT,Pooja Pandey,2023185,ECE,2023,602;FF;701;601,777:10;601:5;801:10;702:8;BML:9;701:5;802:8;OOPD:6
IIIT,Sumit Sharma,MT23357,CB,2023,801;702;601;DSA,802:8;615:5;601:5;701:7;BML:8;602:6;ML:9
IIIT,Shaurya Sharma,2024401,SSH,2024,615;602,FF:6;701:7;DSA:10;702:10
IIIT,Anjali Kumar,MT24774,ECE,2024,FF;DL;702,DL:6;ML:8;802:7;FF:5;OOPD:6
IIIT,Kavya Iyer,2022888,CB,2022,602;615;OOPD,601:5;FF:10;701:5;801:10;BML:7;ML:7;OOPD:5
IIIT,Karan Singh,MT22167,ECE,2022,802;OOPD,DL:5;FF:8;801:9;615:7;DSA:6;ML:7;702:7;OOPD:8
IIIT,Riya Bhatia,MT22344,CB,2022,OOPD;777;801,702:10;OOPD:7;801:6;802:7
IIIT,Sai Reddy,MT21060,SSH,2021,601;602,OOPD:5;DL:9;702:6;801:8;FF:8;615:10;BML:7;DSA:7
IIIT,Diya Desai,MT21389,CSE,2021,ML;DSA;OOPD;FF,615:8;ML:5;DSA:9;BML:5;701:7;802:5;OOPD:5
IIIT,Rahul Pandey,2022667,ECE,2022,FF;ML,DSA:7;701:7;702:6;BML:6
IIIT,Atharv Chopra,MT24659,CSE,2024,701;FF;801,BML:10;602:9;702:10;777:7;OOPD:6
IIIT,Pari Das,2021720,SSH,2021,BML;FF;701,DL:6;777:5;801:7;701:8;602:5;BML:6
IIIT,Reyansh Joshi,2024221,CB,2024,DL;BML;601,DL:6;OOPD:6;FF:9;802:8;701:5;801:6
IIIT,Simran Singh,2022802,SSH,2022,801;802,ML:7;802:6;701:6;OOPD:6;601:8;DSA:8
IIIT,Reyansh Malhotra,2024506,SSH,2024,ML;BML,801:5;OOPD:8;FF:7;602:9;702:5;601:5
IIIT,Pari Gupta,MT24927,CB,2024,OOPD;777,615:9;702:5;ML:9;DL:7;DSA:6;FF:10;602:8;777:10
IIIT,Karan Bhatia,2024786,SSH,2024,ML;OOPD;701;DSA,OOPD:5;801:7;FF:5;DSA:8
IIIT,Rahul Kaur,MT21690,ECE,2021,701;702,777:6;801:6;602:10;ML:5
IIIT,Atharv Bhatia,2021513,ECE,2021,802;OOPD,DSA:6;DL:7;FF:7;701:9;777:8
IIIT,Krishna Yadav,2022522,SSH,2022,702;801,802:10;ML:6;DL:7;OOPD:6;602:8;701:5;777:7;615:9
IIIT,Vihaan Pandey,MT22928,ECE,2022,702;601;FF;DL,602:7;FF:10;615:9;601:6;DL:6;ML:8;DSA:8
IIIT,Ananya Jain,2022560,CSE,2022,601;777;702,802:7;BML:7;602:5;OOPD:5;ML:6;701:6
IIIT,Prisha Kaur,2023948,ECE,2023,DSA;FF,DL:7;DSA:8;701:6;801:7;602:5;702:7
IIIT,Diya Pandey,MT23493,SSH,2023,615;802;BML,FF:10;601:5;802:5;615:6;DSA:6;702:9
IIIT,Reyansh Joshi,MT23270,ECE,2023,801;802;BML,701:7;DL:5;BML:8;ML:6
IIIT,Riya Pandey,MT21265,CSE,2021,701;802;615,DSA:5;602:7;702:8;777:8;802:6;801:7
IIIT,Rohan Kumar,2022225,ECE,2022,702;ML,FF:6;602:5;777:10;701:6
IIIT,Krishna Sharma,MT23391,SSH,2023,ML;602;601,777:8;802:5;702:5;615:10;DSA:7;BML:7
IIIT,Kavya Desai,MT23572,SSH,2023,802;602;777,615:7;802:8;OOPD:5;777:9;801:5;DSA:7;602:6;701:5
IIIT,Riya Reddy,MT21409,SSH,2021,802;702;ML;OOPD,801:8;701:10;ML:6;FF:5;777:7;615:6
IIIT,Kavya Reddy,MT22774,CSE,2022,602;615;DSA,701:6;DL:5;BML:10;ML:5;777:6
IIIT,Karan Joshi,2022997,CSE,2022,DL;602;BML;601,702:10;602:7;ML:10;DL:10
IIIT,Sai Mehta,MT24216,CSE,2024,BML;601;802,801:8;701:6;802:5;601:6
IIIT,Shaurya Desai,PhD23840,SSH,2023,615;602;777;601,ML:8;FF:8;702:8;DL:8;802:10;615:8;602:7;DSA:9
IIIT,Aditya Verma,2023309,SSH,2023,802;701,DSA:5;702:6;BML:8;ML:7;601:7;701:8
IIIT,Riya Khanna,MT21120,SSH,2021,DL;BML;FF;801,FF:9;777:5;615:6;702:6;BML:8;802:6;ML:8
IIIT,Atharv Gupta,2021043,ECE,2021,602;702;OOPD,DSA:5;777:10;BML:6;FF:7;801:10;702:7
IIIT,Aarav Yadav,MT22213,CSE,2022,DL;615;601,601:5;701:8;602:6;ML:7;OOPD:5;BML:6
IIIT,Anya Sharma,2021513,ECE,2021,801;777;DSA,ML:9;615:5;OOPD:6;801:5;FF:5;602:10;BML:6;DL:5
IIIT,Aditya Gupta,2023132,SSH,2023,ML;DL;OOPD;801,DSA:5;OOPD:7;701:7;ML:6;702:8;FF:6;602:8;802:9
IIIT,Vikram Kaur,MT23417,SSH,2023,602;702,702:8;802:6;BML:9;FF:10;ML:8;801:7;701:6
